id1,id2,1/distance
GH_J1,KC_J3,0.0005108255166218642
GH_J1,KC_J4,0.0005103106886355602
GH_J1,KL_J1,0.001455929492645434
GH_J1,KL_J2,0.0014486890178271687
GH_J1,KL_J3,0.0014828899201936292
GH_J1,KL_J4,0.001485449465621909
GH_J1,KL_J5,0.0014300092742747844
GH_J1,YB_J1,0.0009002860262682552
GH_J1,YB_J2,0.000903916589131559
GH_J1,YB_J3,0.0009247076325842912
GH_J1,YB_J4,0.0009205639896193406
GH_J1,YB_J5,0.0008967424080342406
GH_J1,YB_J6,0.0008774735231991974
GH_J1,gneJ101,0.0009637330705787798
GH_J1,gneJ110,0.0008835477081478519
GH_J1,gneJ111,0.0008625335087566857
GH_J1,gneJ112,0.0008189389134751374
GH_J1,gneJ113,0.000835158952871942
GH_J1,gneJ132,0.0005100973558487009
GH_J1,gneJ133,0.0005015977559656477
GH_J1,gneJ134,0.00047069995837943233
GH_J1,gneJ135,0.00047658833505233496
GH_J1,gneJ136,0.0003721453911081823
GH_J1,gneJ137,0.0003722935240369553
GH_J1,gneJ160,0.0017238076219037131
GH_J1,gneJ165,0.002798106015995755
GH_J1,gneJ168,0.0027451145997684063
GH_J1,gneJ170,0.0020461282240077693
GH_J1,gneJ177,0.0011862477325474737
GH_J1,gneJ179,0.021659931399976018
GH_J1,gneJ181,0.014230740964567041
GH_J2,:GH_J2_11_0,0.11339734479778436
GH_J2,:GH_J2_12_0,0.10040115098531209
GH_J2,GH_J1,0.02438092117905447
GH_J2,GH_J3,0.028342845008845874
GH_J2,GH_J4,0.018548024185842487
GH_J2,KC_J1,0.0005043193606263323
GH_J2,KC_J2,0.0005049080089548398
GH_J2,KC_J3,0.0005138340678231588
GH_J2,KC_J4,0.0005131993266220023
GH_J2,KL_J1,0.0014433677916060367
GH_J2,KL_J2,0.001438861096981769
GH_J2,KL_J3,0.0014717739413180166
GH_J2,KL_J4,0.0014727480974861323
GH_J2,KL_J5,0.00141918929018133
GH_J2,YB_J1,0.0009072352024059153
GH_J2,YB_J2,0.0009117687446550306
GH_J2,YB_J3,0.000932829121454056
GH_J2,YB_J4,0.0009276891676530727
GH_J2,YB_J5,0.0009023993355185335
GH_J2,YB_J6,0.0008842387526074699
GH_J2,gneJ101,0.0009410617233321962
GH_J2,gneJ110,0.0009025273691404804
GH_J2,gneJ111,0.00088045107415736
GH_J2,gneJ112,0.000815758750686522
GH_J2,gneJ113,0.0008316452175734864
GH_J2,gneJ132,0.0005152415345514256
GH_J2,gneJ133,0.0005065452066363587
GH_J2,gneJ134,0.0004707593047870091
GH_J2,gneJ135,0.0004766002487566395
GH_J2,gneJ136,0.0003738075331764521
GH_J2,gneJ137,0.0003739946674393979
GH_J2,gneJ160,0.0017205737903221116
GH_J2,gneJ165,0.002510038410824187
GH_J2,gneJ168,0.0024689798330472606
GH_J2,gneJ170,0.0022324385310074804
GH_J2,gneJ177,0.0012252638672324444
GH_J2,gneJ179,0.03639275017848977
GH_J2,gneJ181,0.016754663094404862
GH_J3,:GH_J2_11_0,0.02273549469240335
GH_J3,:GH_J2_12_0,0.022168123025547427
GH_J3,GH_J1,0.01897348556196717
GH_J3,GH_J2,0.028342845008845874
GH_J3,GH_J4,0.025156813178909027
GH_J3,KC_J1,0.0004956940740987981
GH_J3,KC_J2,0.0004962821005373172
GH_J3,KC_J3,0.0005049003392286198
GH_J3,KC_J4,0.000504266729157402
GH_J3,KL_J1,0.001375056328462714
GH_J3,KL_J2,0.0013705538530787763
GH_J3,KL_J3,0.0014005128683380783
GH_J3,KL_J4,0.0014016407690340205
GH_J3,KL_J5,0.0013528775029814203
GH_J3,YB_J1,0.0008793515373130294
GH_J3,YB_J2,0.0008837130144652238
GH_J3,YB_J3,0.0009034682390126317
GH_J3,YB_J4,0.0008985369746787973
GH_J3,YB_J5,0.0008746891774043158
GH_J3,YB_J6,0.0008577507745508682
GH_J3,gneJ101,0.0009179793772396401
GH_J3,gneJ110,0.0008785931353224876
GH_J3,gneJ111,0.0008575834445757873
GH_J3,gneJ112,0.0007933030562183071
GH_J3,gneJ113,0.0008083507584143936
GH_J3,gneJ132,0.0005068767080092186
GH_J3,gneJ133,0.000498448723179012
GH_J3,gneJ134,0.00046307913957249855
GH_J3,gneJ135,0.0004687322586612665
GH_J3,gneJ136,0.00036907384260997353
GH_J3,gneJ137,0.0003692640421985783
GH_J3,gneJ160,0.0018317662934332762
GH_J3,gneJ165,0.0025116681024763424
GH_J3,gneJ168,0.0024945196165475
GH_J3,gneJ170,0.0022358371252604774
GH_J3,gneJ177,0.0011839201836945272
GH_J3,gneJ179,0.016002980877621063
GH_J3,gneJ181,0.04097036503495143
GH_J4,:GH_J2_11_0,0.01692795553767042
GH_J4,:GH_J2_12_0,0.016727150578047235
GH_J4,GH_J1,0.029114301092836786
GH_J4,GH_J2,0.018548024185842487
GH_J4,GH_J3,0.025156813178909027
GH_J4,KC_J1,0.0004933131968304053
GH_J4,KC_J2,0.0004937989464303589
GH_J4,KC_J3,0.000502342974537502
GH_J4,KC_J4,0.0005018201143989269
GH_J4,KL_J1,0.0013871426229185638
GH_J4,KL_J2,0.0013803424915962584
GH_J4,KL_J3,0.001411416988039787
GH_J4,KL_J4,0.0014138717271090766
GH_J4,KL_J5,0.0013634772012737168
GH_J4,YB_J1,0.0008738470257275931
GH_J4,YB_J2,0.0008774120076716324
GH_J4,YB_J3,0.000896973037813974
GH_J4,YB_J4,0.000892918112617226
GH_J4,YB_J5,0.000870326476496375
GH_J4,YB_J6,0.0008523637246784621
GH_J4,gneJ101,0.0009389120677961361
GH_J4,gneJ110,0.0008620951086146537
GH_J4,gneJ111,0.0008419912822440787
GH_J4,gneJ112,0.0007966750074933161
GH_J4,gneJ113,0.0008120351280143394
GH_J4,gneJ132,0.0005023185768761056
GH_J4,gneJ133,0.0004940629978491767
GH_J4,gneJ134,0.0004632110811728964
GH_J4,gneJ135,0.00046891253014983553
GH_J4,gneJ136,0.0003676360715220279
GH_J4,gneJ137,0.0003677896527891345
GH_J4,gneJ160,0.0018322575172948594
GH_J4,gneJ165,0.0027894962128798815
GH_J4,gneJ168,0.0027687571706157695
GH_J4,gneJ170,0.0020533503701689916
GH_J4,gneJ177,0.0011504883070003497
GH_J4,gneJ179,0.013838542799938318
GH_J4,gneJ181,0.02199621669013974
KC_J1,:GH_J2_11_0,0.0005063977756014795
KC_J1,:GH_J2_12_0,0.0005066651868805589
KC_J1,GH_J1,0.0005015124402219384
KC_J1,GH_J2,0.0005043193606263323
KC_J1,GH_J3,0.0004956940740987981
KC_J1,GH_J4,0.0004933131968304053
KC_J1,KC_J2,0.04779483537603825
KC_J1,KC_J3,0.024501359778670635
KC_J1,KC_J4,0.028974537825912906
KC_J1,KL_J1,0.0007206511913898662
KC_J1,KL_J2,0.0007282517220322368
KC_J1,KL_J3,0.0007195351569790256
KC_J1,KL_J4,0.0007157413676421137
KC_J1,KL_J5,0.0007292151695908704
KC_J1,YB_J1,0.0011270733918979983
KC_J1,YB_J2,0.0011249902246148146
KC_J1,YB_J3,0.0010942191030355493
KC_J1,YB_J4,0.0010964440641829194
KC_J1,YB_J5,0.001123551278624988
KC_J1,YB_J6,0.0011655952756924604
KC_J1,gneJ101,0.0006252467353621994
KC_J1,gneJ110,0.000991605307741174
KC_J1,gneJ111,0.0010170820935797562
KC_J1,gneJ112,0.0010253388250433023
KC_J1,gneJ113,0.0010029187485906235
KC_J1,gneJ132,0.002268488503214573
KC_J1,gneJ133,0.002286075288529224
KC_J1,gneJ134,0.0017709109844046991
KC_J1,gneJ135,0.0017665670394522626
KC_J1,gneJ136,0.001439787778576137
KC_J1,gneJ137,0.0014395398713608722
KC_J1,gneJ160,0.0003914044877448803
KC_J1,gneJ165,0.0004712533636763743
KC_J1,gneJ168,0.0004621471546483492
KC_J1,gneJ170,0.0005089611059820089
KC_J1,gneJ177,0.0007769304671280368
KC_J1,gneJ179,0.000510831554000101
KC_J1,gneJ181,0.0004898636953651624
KC_J2,:GH_J2_11_0,0.0005069819932746513
KC_J2,:GH_J2_12_0,0.0005072487424351733
KC_J2,GH_J1,0.0005019904606686304
KC_J2,GH_J2,0.0005049080089548398
KC_J2,GH_J3,0.0004962821005373172
KC_J2,GH_J4,0.0004937989464303589
KC_J2,KC_J1,0.04779483537603825
KC_J2,KC_J3,0.028970318392319713
KC_J2,KC_J4,0.02486939162674759
KC_J2,KL_J1,0.0007195068276376181
KC_J2,KL_J2,0.0007272104444350228
KC_J2,KL_J3,0.0007185459645804801
KC_J2,KL_J4,0.000714691829325569
KC_J2,KL_J5,0.000728058704444604
KC_J2,YB_J1,0.0011274218450291922
KC_J2,YB_J2,0.0011261892143210235
KC_J2,YB_J3,0.0010953389471331889
KC_J2,YB_J4,0.001096758705726154
KC_J2,YB_J5,0.001122650817190934
KC_J2,YB_J6,0.0011660136527789375
KC_J2,gneJ101,0.0006216811379894543
KC_J2,gneJ110,0.0010012333417012537
KC_J2,gneJ111,0.0010274712432952317
KC_J2,gneJ112,0.0010168160902553627
KC_J2,gneJ113,0.000995010805533177
KC_J2,gneJ132,0.0023810073850179477
KC_J2,gneJ133,0.0024008999265352107
KC_J2,gneJ134,0.0017076389882566677
KC_J2,gneJ135,0.0017036697941555199
KC_J2,gneJ136,0.001438159711248148
KC_J2,gneJ137,0.0014390622785376381
KC_J2,gneJ160,0.0003919082305776268
KC_J2,gneJ165,0.00047092302920498315
KC_J2,gneJ168,0.00046186141540799895
KC_J2,gneJ170,0.0005107656269587443
KC_J2,gneJ177,0.0007815988742783961
KC_J2,gneJ179,0.0005114053773063337
KC_J2,gneJ181,0.000490449072451809
KC_J3,:GH_J2_11_0,0.0005159834894304462
KC_J3,:GH_J2_12_0,0.0005162599745354335
KC_J3,GH_J1,0.0005108255166218642
KC_J3,GH_J2,0.0005138340678231588
KC_J3,GH_J3,0.0005049003392286198
KC_J3,GH_J4,0.000502342974537502
KC_J3,KC_J1,0.024501359778670635
KC_J3,KC_J2,0.028970318392319713
KC_J3,KC_J4,0.046495667720403006
KC_J3,KL_J1,0.0007376472642747736
KC_J3,KL_J2,0.0007457762708121425
KC_J3,KL_J3,0.0007366728785408128
KC_J3,KL_J4,0.0007326064336022392
KC_J3,KL_J5,0.0007466419409102166
KC_J3,YB_J1,0.0011730594993305792
KC_J3,YB_J2,0.001171737635143057
KC_J3,YB_J3,0.0011383784982836288
KC_J3,YB_J4,0.0011398998545047927
KC_J3,YB_J5,0.0011677854252758787
KC_J3,YB_J6,0.001214898353026404
KC_J3,gneJ101,0.0006336789340487224
KC_J3,gneJ110,0.0010333113544521873
KC_J3,gneJ111,0.001061048040817682
KC_J3,gneJ112,0.0010500977486032424
KC_J3,gneJ113,0.0010270659835797482
KC_J3,gneJ132,0.002396707763111581
KC_J3,gneJ133,0.0024007334373815554
KC_J3,gneJ134,0.0017020409736683932
KC_J3,gneJ135,0.0017029244642160239
KC_J3,gneJ136,0.0013701654516429633
KC_J3,gneJ137,0.0013709615931914308
KC_J3,gneJ160,0.0003972372758160841
KC_J3,gneJ165,0.0004786632411068287
KC_J3,gneJ168,0.00046930975572789455
KC_J3,gneJ170,0.0005194863825793863
KC_J3,gneJ177,0.0008019376893085738
KC_J3,gneJ179,0.0005205688481081805
KC_J3,gneJ181,0.0004988625039746218
KC_J4,:GH_J2_11_0,0.0005153534368230798
KC_J4,:GH_J2_12_0,0.0005156306250609697
KC_J4,GH_J1,0.0005103106886355602
KC_J4,GH_J2,0.0005131993266220023
KC_J4,GH_J3,0.000504266729157402
KC_J4,GH_J4,0.0005018201143989269
KC_J4,KC_J1,0.028974537825912906
KC_J4,KC_J2,0.02486939162674759
KC_J4,KC_J3,0.046495667720403006
KC_J4,KL_J1,0.0007389227335339532
KC_J4,KL_J2,0.0007469388115213632
KC_J4,KL_J3,0.000737776427896879
KC_J4,KL_J4,0.000733776193602058
KC_J4,KL_J5,0.0007479322400440361
KC_J4,YB_J1,0.0011726827947143492
KC_J4,YB_J2,0.0011703763130221955
KC_J4,YB_J3,0.0011371110505193692
KC_J4,YB_J4,0.001139561470850832
KC_J4,YB_J5,0.0011688538834609583
KC_J4,YB_J6,0.0012144413792818894
KC_J4,gneJ101,0.0006375677530704714
KC_J4,gneJ110,0.0010224647907088639
KC_J4,gneJ111,0.0010493231272341178
KC_J4,gneJ112,0.0010597789106282307
KC_J4,gneJ113,0.0010360349549445094
KC_J4,gneJ132,0.0022792307233563103
KC_J4,gneJ133,0.0022831030306328026
KC_J4,gneJ134,0.0017665882222734407
KC_J4,gneJ135,0.0017676611826000224
KC_J4,gneJ136,0.0013716356998034237
KC_J4,gneJ137,0.0013714092294939998
KC_J4,gneJ160,0.0003966996300173087
KC_J4,gneJ165,0.0004790223224822533
KC_J4,gneJ168,0.00046962028916513695
KC_J4,gneJ170,0.0005175383907914937
KC_J4,gneJ177,0.0007967673163127933
KC_J4,gneJ179,0.0005199498272249578
KC_J4,gneJ181,0.0004982320695741248
KL_J1,:GH_J2_11_0,0.0014619569464258014
KL_J1,:GH_J2_12_0,0.001464400849095327
KL_J1,GH_J1,0.001455929492645434
KL_J1,GH_J2,0.0014433677916060367
KL_J1,GH_J3,0.001375056328462714
KL_J1,GH_J4,0.0013871426229185638
KL_J1,KC_J1,0.0007206511913898662
KL_J1,KC_J2,0.0007195068276376181
KL_J1,KC_J3,0.0007376472642747736
KL_J1,KC_J4,0.0007389227335339532
KL_J1,KL_J2,0.046195166940277546
KL_J1,KL_J3,0.050738220578840865
KL_J1,KL_J4,0.07121320464687608
KL_J1,KL_J5,0.06089217111408536
KL_J1,YB_J1,0.0019280430985517101
KL_J1,YB_J2,0.0018952892103350119
KL_J1,YB_J3,0.0019820011518945978
KL_J1,YB_J4,0.0020200832000983457
KL_J1,YB_J5,0.0019814681153432277
KL_J1,YB_J6,0.0018282103531628712
KL_J1,gneJ101,0.0017856763561533812
KL_J1,gneJ110,0.0012742310674825473
KL_J1,gneJ111,0.001245773999589734
KL_J1,gneJ112,0.0018709914391601397
KL_J1,gneJ113,0.001958431745615834
KL_J1,gneJ132,0.000685409605941881
KL_J1,gneJ133,0.0006714218226213349
KL_J1,gneJ134,0.0006912853410103649
KL_J1,gneJ135,0.0007043702316110708
KL_J1,gneJ136,0.00048104469584263684
KL_J1,gneJ137,0.0004807116415108374
KL_J1,gneJ160,0.0007904372196914244
KL_J1,gneJ165,0.0013579502018733396
KL_J1,gneJ168,0.001283511296757125
KL_J1,gneJ170,0.0010810242275558599
KL_J1,gneJ177,0.0015484088383631632
KL_J1,gneJ179,0.00150292670191107
KL_J1,gneJ181,0.001331638258607543
KL_J2,:GH_J2_11_0,0.0014573510671566352
KL_J2,:GH_J2_12_0,0.0014597800163836817
KL_J2,GH_J1,0.0014486890178271687
KL_J2,GH_J2,0.001438861096981769
KL_J2,GH_J3,0.0013705538530787763
KL_J2,GH_J4,0.0013803424915962584
KL_J2,KC_J1,0.0007282517220322368
KL_J2,KC_J2,0.0007272104444350228
KL_J2,KC_J3,0.0007457762708121425
KL_J2,KC_J4,0.0007469388115213632
KL_J2,KL_J1,0.046195166940277546
KL_J2,KL_J3,0.05890715948696688
KL_J2,KL_J4,0.040469949305147176
KL_J2,KL_J5,0.07095986545836068
KL_J2,YB_J1,0.0019951845156684035
KL_J2,YB_J2,0.0019626437154975315
KL_J2,YB_J3,0.002056693003662521
KL_J2,YB_J4,0.0020947170699833822
KL_J2,YB_J5,0.0020479548330478692
KL_J2,YB_J6,0.0018878150986324966
KL_J2,gneJ101,0.0017277997429285873
KL_J2,gneJ110,0.001310350429001926
KL_J2,gneJ111,0.0012802246130219957
KL_J2,gneJ112,0.0018833569996769002
KL_J2,gneJ113,0.0019706192602764704
KL_J2,gneJ132,0.0006943034408149267
KL_J2,gneJ133,0.0006799037038507521
KL_J2,gneJ134,0.0006946793410856877
KL_J2,gneJ135,0.0007078270065933063
KL_J2,gneJ136,0.0004842718902458107
KL_J2,gneJ137,0.00048396883373164816
KL_J2,gneJ160,0.000787738896660892
KL_J2,gneJ165,0.0013339628475585073
KL_J2,gneJ168,0.001262525290947276
KL_J2,gneJ170,0.0010906667664310197
KL_J2,gneJ177,0.001598714230963213
KL_J2,gneJ179,0.0014980888590805297
KL_J2,gneJ181,0.0013271366303482834
KL_J3,:GH_J2_11_0,0.0014911213901432577
KL_J3,:GH_J2_12_0,0.0014936644400002491
KL_J3,GH_J1,0.0014828899201936292
KL_J3,GH_J2,0.0014717739413180166
KL_J3,GH_J3,0.0014005128683380783
KL_J3,GH_J4,0.001411416988039787
KL_J3,KC_J1,0.0007195351569790256
KL_J3,KC_J2,0.0007185459645804801
KL_J3,KC_J3,0.0007366728785408128
KL_J3,KC_J4,0.000737776427896879
KL_J3,KL_J1,0.050738220578840865
KL_J3,KL_J2,0.05890715948696688
KL_J3,KL_J4,0.08413988778485204
KL_J3,KL_J5,0.039385435191892096
KL_J3,YB_J1,0.0019346722904680048
KL_J3,YB_J2,0.0019054020109795283
KL_J3,YB_J3,0.0019944462637378267
KL_J3,YB_J4,0.002028487921357071
KL_J3,YB_J5,0.0019824022162426417
KL_J3,YB_J6,0.00183326695410548
KL_J3,gneJ101,0.001727657013335385
KL_J3,gneJ110,0.0012947623628852486
KL_J3,gneJ111,0.0012646988124013255
KL_J3,gneJ112,0.0018289747456306164
KL_J3,gneJ113,0.001911553385586202
KL_J3,gneJ132,0.0006872352479468921
KL_J3,gneJ133,0.0006730878439955634
KL_J3,gneJ134,0.0006867394849080465
KL_J3,gneJ135,0.0006995965976511369
KL_J3,gneJ136,0.0004803762501629227
KL_J3,gneJ137,0.0004800839002725358
KL_J3,gneJ160,0.0007978764971304584
KL_J3,gneJ165,0.0013645322944018335
KL_J3,gneJ168,0.001289943108621247
KL_J3,gneJ170,0.001103222872515317
KL_J3,gneJ177,0.0015909592827969628
KL_J3,gneJ179,0.0015337916725520601
KL_J3,gneJ181,0.0013552944184219112
KL_J4,:GH_J2_11_0,0.0014921099230421093
KL_J4,:GH_J2_12_0,0.0014946559470214644
KL_J4,GH_J1,0.001485449465621909
KL_J4,GH_J2,0.0014727480974861323
KL_J4,GH_J3,0.0014016407690340205
KL_J4,GH_J4,0.0014138717271090766
KL_J4,KC_J1,0.0007157413676421137
KL_J4,KC_J2,0.000714691829325569
KL_J4,KC_J3,0.0007326064336022392
KL_J4,KC_J4,0.000733776193602058
KL_J4,KL_J1,0.07121320464687608
KL_J4,KL_J2,0.040469949305147176
KL_J4,KL_J3,0.08413988778485204
KL_J4,KL_J5,0.036908197139724756
KL_J4,YB_J1,0.0019015252134949783
KL_J4,YB_J2,0.0018718692981885322
KL_J4,YB_J3,0.001957262345036738
KL_J4,YB_J4,0.001991672302386367
KL_J4,YB_J5,0.0019500096771122974
KL_J4,YB_J6,0.0018038066366416997
KL_J4,gneJ101,0.0017595718688691551
KL_J4,gneJ110,0.00127526736578043
KL_J4,gneJ111,0.0012461579643853746
KL_J4,gneJ112,0.0018247895636418915
KL_J4,gneJ113,0.0019076645903769256
KL_J4,gneJ132,0.0006826196944217693
KL_J4,gneJ133,0.0006686888086757611
KL_J4,gneJ134,0.0006852352793400802
KL_J4,gneJ135,0.0006980719007782061
KL_J4,gneJ136,0.0004787615863925642
KL_J4,gneJ137,0.00047845187899808245
KL_J4,gneJ160,0.0007989457112267627
KL_J4,gneJ165,0.0013772718573227477
KL_J4,gneJ168,0.0013010285710522208
KL_J4,gneJ170,0.0010968831935908776
KL_J4,gneJ177,0.0015624787533325421
KL_J4,gneJ179,0.0015348176576584353
KL_J4,gneJ181,0.0013565163682252624
KL_J5,:GH_J2_11_0,0.0014371681505164092
KL_J5,:GH_J2_12_0,0.0014395303260602893
KL_J5,GH_J1,0.0014300092742747844
KL_J5,GH_J2,0.00141918929018133
KL_J5,GH_J3,0.0013528775029814203
KL_J5,GH_J4,0.0013634772012737168
KL_J5,KC_J1,0.0007292151695908704
KL_J5,KC_J2,0.000728058704444604
KL_J5,KC_J3,0.0007466419409102166
KL_J5,KC_J4,0.0007479322400440361
KL_J5,KL_J1,0.06089217111408536
KL_J5,KL_J2,0.07095986545836068
KL_J5,KL_J3,0.039385435191892096
KL_J5,KL_J4,0.036908197139724756
KL_J5,YB_J1,0.0019908248791526664
KL_J5,YB_J2,0.0019555393178226207
KL_J5,YB_J3,0.002047787509939374
KL_J5,YB_J4,0.0020890037467398803
KL_J5,YB_J5,0.002048110895619921
KL_J5,YB_J6,0.001884635508752479
KL_J5,gneJ101,0.001768208788227346
KL_J5,gneJ110,0.0012953264873102612
KL_J5,gneJ111,0.0012663912270106346
KL_J5,gneJ112,0.0019164488853643878
KL_J5,gneJ113,0.0020076098866789933
KL_J5,gneJ132,0.0006930781857080924
KL_J5,gneJ133,0.0006787924265097376
KL_J5,gneJ134,0.00069814338115228
KL_J5,gneJ135,0.0007114644972863081
KL_J5,gneJ136,0.00048482332228597417
KL_J5,gneJ137,0.00048449046240883547
KL_J5,gneJ160,0.0007824428819086508
KL_J5,gneJ165,0.0013289818076784293
KL_J5,gneJ168,0.001257694778980747
KL_J5,gneJ170,0.0010750378971040588
KL_J5,gneJ177,0.0015676872690558608
KL_J5,gneJ179,0.0014767617129926337
KL_J5,gneJ181,0.0013106818321231626
YB_J1,:GH_J2_11_0,0.0009141719937850725
YB_J1,:GH_J2_12_0,0.000915069783308396
YB_J1,GH_J1,0.0009002860262682552
YB_J1,GH_J2,0.0009072352024059153
YB_J1,GH_J3,0.0008793515373130294
YB_J1,GH_J4,0.0008738470257275931
YB_J1,KC_J1,0.0011270733918979983
YB_J1,KC_J2,0.0011274218450291922
YB_J1,KC_J3,0.0011730594993305792
YB_J1,KC_J4,0.0011726827947143492
YB_J1,KL_J1,0.0019280430985517101
YB_J1,KL_J2,0.0019951845156684035
YB_J1,KL_J3,0.0019346722904680048
YB_J1,KL_J4,0.0019015252134949783
YB_J1,KL_J5,0.0019908248791526664
YB_J1,YB_J2,0.03501249468755459
YB_J1,YB_J3,0.025823502796405506
YB_J1,YB_J4,0.04032352147711339
YB_J1,YB_J5,0.02375151318102719
YB_J1,YB_J6,0.03404220059686913
YB_J1,gneJ101,0.0011052941779529377
YB_J1,gneJ110,0.002204830933136301
YB_J1,gneJ111,0.0022029003781875124
YB_J1,gneJ112,0.002534590031956504
YB_J1,gneJ113,0.00254608664377768
YB_J1,gneJ132,0.001059357883065992
YB_J1,gneJ133,0.001027101643728072
YB_J1,gneJ134,0.0009398050572302618
YB_J1,gneJ135,0.0009607183002367073
YB_J1,gneJ136,0.0006321914190648444
YB_J1,gneJ137,0.0006322083752888445
YB_J1,gneJ160,0.0005951349031659677
YB_J1,gneJ165,0.0008057591953912449
YB_J1,gneJ168,0.0007801142162712987
YB_J1,gneJ170,0.0008650897706851794
YB_J1,gneJ177,0.0018094154485390275
YB_J1,gneJ179,0.0009291407694446056
YB_J1,gneJ181,0.0008609773333553313
YB_J2,:GH_J2_11_0,0.0009187126091552124
YB_J2,:GH_J2_12_0,0.0009196105692124536
YB_J2,GH_J1,0.000903916589131559
YB_J2,GH_J2,0.0009117687446550306
YB_J2,GH_J3,0.0008837130144652238
YB_J2,GH_J4,0.0008774120076716324
YB_J2,KC_J1,0.0011249902246148146
YB_J2,KC_J2,0.0011261892143210235
YB_J2,KC_J3,0.001171737635143057
YB_J2,KC_J4,0.0011703763130221955
